X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y1,Y2,Y3,Y4,Y5
3262,0,77,906,5,913.9,865.7,766.8,652.1,522.5,8.3,14.1,107.480315,290.5511811,30
3264,0,77,906,5,913.9,863.1,766.8,652.1,522.5,8.36,14.1,106.8037975,290.7436709,30
3266,0,77,906,5,913.7,863.1,763.7,652.1,522.5,8.31,14.1,104.0189125,289.5981087,29
3268,0,77,906,5,913.7,863.1,763.7,652.9,522.5,8.16,14,102.8037383,286.2149533,29
3270,0,77,906,5,914,864.1,763.7,652.9,524.1,8.04,14,104.1666667,283.5648148,29
3272,0,77,906,5,914.2,864.1,763.5,652.9,524.1,8.07,14,105.5684455,283.062645,29
3274,0,77,906,5,914.4,864.1,763.5,652.8,524.1,8.15,14,109.7276265,284.8249027,29
3276,0,77,906,5,914.5,864.1,763.5,652.8,524.8,8.13,14,113.0536131,283.2167832,29
3278,0,77,906,5,914.3,868.8,763.5,652.8,524.8,7.95,14,116.091954,279.3103448,29
3280,0,77,906,5,914.3,868.8,763.5,652.8,524.8,7.9,14,119.0839695,278.2442748,29
3282,0,77,906,5,914.4,868.8,763.5,652.8,524.7,7.96,14.1,124.2331288,279.5245399,29
3284,0,77,906,5,914.4,865.2,760.7,652.8,524.7,8,14.1,125.7692308,280.3846154,29
3286,0,77,906,5,914.2,865.2,760.7,652.8,524.7,7.94,14.1,128.6370597,277.9479326,29
3288,0,77,906,5,914.2,865.2,760.7,652.8,524,7.81,14.1,127.3692191,275.2084913,29
3290,0,77,906,5,914.4,869.7,762.7,652.8,524,7.77,14.2,128.1179138,274.3764172,29
3292,0,77,906,5,914.5,869.7,762.7,652.7,524,7.8,14.2,128.4090909,275,29
3294,0,77,906,5,914.7,869.7,762.7,652.7,523.3,7.9,14.2,129.389313,277.0992366,29
3296,0,77,906,5,914.7,864.6,762.7,652.7,523.3,7.94,14.3,128.6370597,277.9479326,29
3298,0,77,906,5,914.8,864.6,761.6,652.6,523.3,7.82,14.3,126.3277693,275.4172989,29
3300,0,77,906,5,914.9,864.6,761.6,652.6,524.2,7.75,14.4,123.3962264,273.9622642,29
3302,0,77,906,5,915.1,867.7,761.6,652.6,524.2,7.69,14.4,120.5860255,273.8542449,29
3304,0,77,906,5,915.1,867.7,763.6,652.6,524.2,7.74,14.4,118.7782805,274.8868778,29
3306,0,77,906,5,914.9,867.7,763.6,652.6,523,7.85,14.4,117.4904943,277.1863118,29
3308,0,77,906,5,914.6,868,763.6,652.6,523,7.85,14.4,116.3498099,277.1863118,29
3310,0,77,906,5,914.4,868,763.8,652.5,523,7.85,14.4,114.0684411,277.1863118,29
3312,0,77,906,5,914.9,868,763.8,652.5,524.1,7.87,14.5,113.0997715,277.6085301,29
3314,0,77,906,5,914.8,869.3,763.8,652.5,524.1,8.09,14.5,113.8652208,282.3392719,29
3316,0,77,906,5,914.8,869.3,764,652.5,524.1,8.23,14.4,113.9389193,285.4346124,29
3318,0,77,906,5,914.9,869.3,764,651.7,524.2,8.27,14.4,111.9402985,286.3315004,29
3320,0,77,906,5,915.1,871.3,764,651.7,524.2,8.24,14.3,110.5015674,285.6583072,29
3322,0,77,906,5,915.1,871.3,764.1,651.7,524.2,8.19,14.3,105.3864169,285.7142857,30
3324,0,77,906,5,915.3,871.3,764.1,652.7,524.2,8.22,14.2,103.286385,286.3849765,30
3326,0,77,906,5,915.4,869.3,764.1,652.7,524.2,8.23,14.1,102.192639,286.6092404,30
3328,0,77,906,5,915.2,869.3,760.2,652.7,524.2,8.19,14.1,100.7025761,285.7142857,30
3330,0,77,906,5,915,869.3,760.2,652.7,524.2,8.06,14,98.5316847,282.8438949,30
3332,0,77,906,5,914.9,872.3,760.2,652.7,524.1,7.94,14,97.62633997,281.3935681,30
3334,0,77,906,5,914.9,872.3,765.2,652.7,524.1,8,14.1,101.5384615,281.5384615,30
3336,0,77,906,5,914.8,872.3,765.2,651.1,524.1,8.07,14,103.2482599,283.062645,30
3338,0,77,906,5,914.6,869.7,765.2,651.1,523.4,8.13,14,106.0606061,284.3822844,30
3340,0,77,906,5,914.8,869.7,764.1,651.1,523.4,8.03,14,107.5558982,282.1896685,29
3342,0,77,906,5,914.9,869.7,764.1,650.3,523.4,7.77,14,107.7097506,275.5102041,29
3344,0,77,906,5,915.3,866.1,764.1,650.3,523.3,7.75,14.1,110.9433962,275.0943396,29
3346,0,77,906,5,915.1,866.1,765.2,650.3,523.3,7.79,14.1,113.5503407,275.9273278,29
3348,0,77,906,5,915.1,866.1,765.2,649.4,523.3,7.89,14.2,118.993135,276.8878719,29
3350,0,77,906,5,915,867.7,765.2,649.4,523.4,7.83,14.2,120.7289294,275.6264237,29
3352,0,77,906,5,915.2,867.7,765.3,649.4,523.4,7.73,14.2,122.0798794,273.5493595,29
3354,0,77,906,5,915.4,867.7,765.3,650.8,523.4,7.72,14.3,124.246988,273.3433735,29
3356,0,77,906,5,915.5,867.7,765.3,650.8,522.6,7.74,14.3,125.5656109,273.7556561,29
3358,0,77,906,5,915.6,863.1,762.6,650.8,522.6,7.78,14.3,128.214826,274.5839637,29
3360,0,77,906,5,915.6,863.1,762.6,650.6,522.6,7.75,14.3,127.9245283,273.9622642,29
3362,0,77,906,5,915.6,863.1,762.6,650.6,523.3,7.6,14.3,124.2537313,272.0149254,29
3364,0,77,906,5,915.6,864.1,765.7,650.6,523.3,7.58,14.4,122.9508197,271.609538,29
3366,0,77,906,5,915.7,864.1,765.7,650.6,523.3,7.63,14.4,121.1667913,272.6252805,29
3368,0,77,906,5,915.8,864.1,765.7,650.6,522,7.76,14.4,118.9577039,275.3021148,29
3370,0,77,906,5,915.7,867.7,763.2,650.6,522,7.81,14.4,113.7225171,276.3457165,30
3372,0,77,906,5,915.6,867.7,763.2,650.5,522,7.72,14.5,109.563253,275.6024096,30
3374,0,77,906,5,915.5,867.7,763.2,650.5,521.9,7.7,14.5,108.2706767,274.0601504,30
3376,0,77,906,5,915.5,860.5,761.6,650.5,521.9,7.78,14.5,107.7912254,275.7186082,30
3378,0,77,906,5,915.3,860.5,761.6,650.5,521.9,7.94,14.4,107.9632466,279.0964778,30
3380,0,77,906,5,915.2,860.5,761.6,650.5,521.2,7.98,14.4,109.4470046,279.9539171,30
3382,0,77,906,5,914.9,865.7,761.6,650.5,521.2,7.9,14.4,108.778626,278.2442748,30
3384,0,77,906,5,914.5,865.7,763.2,651.5,521.2,7.82,14.4,108.1183612,276.5553869,30
3386,0,77,906,5,914.8,865.7,763.2,651.5,521.3,7.7,14.4,107.1428571,274.0601504,30
3388,0,77,906,5,915,858.5,763.2,651.5,521.3,7.63,14.4,107.7038145,273.7471952,30
3390,0,77,906,5,915.2,858.5,760.6,650.8,521.3,7.6,14.4,107.4626866,273.1343284,30
3392,0,77,906,5,915.2,858.5,760.6,650.8,522.1,7.55,14.4,108.1784387,272.1189591,30
3394,0,77,906,5,915.4,866.1,760.6,650.8,522.1,7.51,14.4,110.0815419,271.312083,30
3396,0,77,906,5,915.8,866.1,764.6,651,522.1,7.65,14.4,112.3595506,274.1573034,30
3398,0,77,906,5,916.1,866.1,764.6,651,521.5,7.86,14.4,115.2968037,278.5388128,30
3400,0,77,906,5,916.3,866,764.6,651,521.5,7.94,14.3,116.0030628,280.245023,30
3402,0,77,906,5,916.5,866,761.6,651.1,521.5,7.98,14.3,115.2073733,281.1059908,29
3404,0,77,906,5,916.9,866,761.6,651.1,522,7.77,14.4,111.1111111,276.6439909,29
3406,0,77,906,5,917.2,867.7,761.6,651.1,522,7.65,14.4,110.1123596,274.1573034,30
3408,0,77,906,5,917.6,867.7,765.1,649.8,522,7.65,14.4,111.2359551,274.1573034,30
3410,0,77,906,5,917.9,867.7,765.1,649.8,522,7.73,14.4,113.0369254,275.810098,30
3412,0,77,906,5,917.9,869.3,765.1,649.8,522,7.77,14.4,113.3786848,276.6439909,30
3414,0,77,906,5,918.2,869.3,765,649.8,522,7.89,14.3,114.416476,280.3203661,30
3416,0,77,906,5,918.3,869.3,765,650.7,522.2,8,14.3,113.0769231,282.6923077,30
3418,0,77,906,5,918.4,863.6,765,650.7,522.2,8.08,14.3,113.7770898,284.4427245,29
3420,0,77,906,5,918.7,863.6,763.6,650.7,522.2,8.26,14.2,111.8524333,287.2841444,29
3422,0,77,906,5,918.8,863.6,763.6,650.5,522.3,8.32,14.1,110.0157729,288.6435331,30
3424,0,77,906,5,918.6,863.6,763.6,650.5,522.3,8.11,14.1,105.8960434,283.9410396,30
3426,0,77,906,5,918.8,863.6,765.7,650.5,522.3,8,14.1,103.8461538,281.5384615,30
3428,0,77,906,5,919,863.6,765.7,650.5,524.3,7.85,14.2,104.9429658,278.3269962,30
3430,0,77,906,5,919.1,865.6,765.7,650.5,524.3,7.82,14.2,109.2564492,276.5553869,30
3432,0,77,906,5,919,865.6,763.6,650.5,524.3,7.79,14.2,116.9568509,275.9273278,29
3434,0,77,906,5,919,865.6,763.6,649.9,524.2,7.65,14.2,120.2247191,273.0337079,29
3436,0,77,906,5,919.1,870.2,763.6,649.9,524.2,7.51,14.2,121.2008895,270.2001483,29
3438,0,77,906,5,919.1,870.2,766.1,649.9,524.2,7.51,14.3,123.4247591,270.2001483,29
3440,0,77,906,5,918.9,870.2,766.1,649.7,524.2,7.58,14.3,124.0685544,271.609538,29
3442,0,77,906,5,918.8,863.5,766.1,649.7,524.3,7.79,14.3,126.0408781,275.9273278,29
3444,0,77,906,5,918.9,863.5,762.6,649.7,524.3,7.74,14.4,123.3031674,274.8868778,29
3446,0,77,906,5,919.2,863.5,762.6,649.7,524.3,7.65,14.4,121.3483146,273.0337079,29
3448,0,77,906,5,919.5,867.6,762.6,649.7,523.6,7.45,14.4,117.3431734,269.00369,30
3450,0,77,906,5,919.7,867.6,761.6,649.7,523.6,7.29,14.5,115.9737418,266.9584245,30
3452,0,77,906,5,919.9,867.6,761.6,650.8,523.6,7.17,14.6,118.2212581,264.6420824,30
3454,0,77,906,5,919.9,859.5,761.6,650.8,524.1,7.13,14.6,120.0432588,263.8788753,30
3456,0,77,906,5,920.4,859.5,764.1,650.8,524.1,7.06,14.7,122.6685796,262.553802,30
3458,0,77,906,5,920.6,859.5,764.1,651.9,524.1,7.04,14.8,123.5673352,262.1776504,30
3460,0,77,906,5,920.4,859.5,764.1,651.9,524.1,7.23,14.8,124.1830065,265.795207,29
3462,0,77,906,5,920.4,863.1,763,651.9,524.1,7.41,14.8,122.5165563,269.3156733,30
3464,0,77,906,5,920.2,863.1,763,651.8,524.1,7.47,14.8,119.7339246,270.5099778,30
3466,0,77,906,5,920.1,863.1,763,651.8,524,7.45,14.8,117.3431734,270.1107011,30
3468,0,77,906,5,920,865.7,766.6,651.8,524,7.3,14.9,111.6788321,267.1532847,30
3470,0,77,906,5,919.8,865.7,766.6,653.3,524,7.26,14.9,111.3537118,266.3755459,30
3472,0,77,906,5,919.6,865.7,766.6,653.3,523.8,7.28,14.9,110.4227405,266.7638484,30
3474,0,77,906,5,919.5,856.3,762.5,653.3,523.8,7.3,14.9,110.5839416,268.2481752,30
3476,0,77,906,5,919.6,856.3,762.5,651.3,523.8,7.28,14.9,109.3294461,267.8571429,30
3478,0,77,906,5,919.6,856.3,762.5,651.3,523.8,7.23,14.9,107.8431373,266.8845316,30
3480,0,77,906,5,919.5,862.5,762.5,651.3,523.8,7.25,14.8,105.8181818,267.2727273,30
3482,0,77,906,5,919.3,862.5,764.1,651.1,523.8,7.31,14.8,106.2819576,268.4441198,30
3484,0,77,906,5,919.1,862.5,764.1,651.1,523.8,7.48,14.8,107.6183432,271.8195266,30
3486,0,77,906,5,918.8,865.5,764.1,651.1,523.8,7.62,14.7,108.7443946,274.6636771,30
3488,0,77,906,5,918.7,865.5,763.1,651.3,523.8,7.66,14.7,107.946027,276.6116942,30
3490,0,77,906,5,918.3,865.5,763.1,651.3,524.5,7.65,14.6,106.741573,276.4044944,30
3492,0,77,906,5,918,867.6,763.1,651.3,524.5,7.65,14.6,105.6179775,276.4044944,30
3494,0,77,906,5,917.9,867.6,764.1,651.1,524.5,7.61,14.5,101.9417476,275.5787901,30
3496,0,77,906,5,917.6,867.6,764.1,651.1,523,7.45,14.5,99.63099631,272.3247232,30
3498,0,77,906,5,917.5,872.7,764.1,651.1,523,7.19,14.5,98.84141926,267.1976828,30
3500,0,77,906,5,917.4,872.7,766.1,651.1,523,7.02,14.6,103.0042918,262.8755365,30
3502,0,77,906,5,917,872.7,766.1,651.3,521.5,7.01,14.6,107.2194425,262.687634,30
3504,0,77,906,5,916.8,873.8,766.1,651.3,521.5,7.1,14.6,119.7841727,264.3884892,30
3506,0,77,906,5,917,873.8,762.1,651.3,521.5,7.18,14.5,134.5875543,264.8335745,29
3508,0,77,906,5,916.9,873.8,762.1,651.3,521.5,7.09,14.6,139.108555,262.0416966,29
3510,0,77,906,5,917.2,871.7,762.1,651.3,521.5,7.04,14.6,139.6848138,261.1031519,29
3512,0,77,906,5,917.4,871.7,764.1,651.3,521.5,7.03,14.7,140.658554,260.9162491,29
3514,0,77,906,5,917.3,871.7,764.1,651.5,521.5,7.19,14.8,141.2020275,263.9391745,29
3516,0,77,906,5,917,868.2,764.1,651.5,521.5,7.57,14.8,140.7297096,271.4072971,29
3518,0,77,906,5,917.2,868.2,762.1,651.5,521.5,7.66,14.8,137.1814093,272.113943,29
3520,0,77,906,5,917.5,868.2,762.1,651.5,522.1,7.66,14.9,134.9325337,272.113943,29
3522,0,77,906,5,917.6,868,762.1,651.5,522.1,7.56,14.8,131.6964286,270.0892857,30
3524,0,77,906,5,917.9,868,763,651.5,522.1,7.57,14.8,136.2620998,270.2903946,29
3526,0,77,906,5,918.3,868,763,650.2,521.9,7.56,14.7,143.9732143,268.9732143,29
3528,0,77,906,5,918.4,867.7,763,650.2,521.9,7.43,14.7,150.3316139,266.3964628,29
3530,0,77,906,5,918.6,867.7,762.1,650.2,521.9,7.33,14.7,153.621068,264.4476957,29
3532,0,77,906,5,918.5,867.7,762.1,651,521.9,7.05,14.7,164.516129,258.0645161,29
3534,0,77,906,5,918.4,861,762.1,651,521.7,6.98,14.7,171.1840228,257.8459344,29
3536,0,77,906,5,918.5,861,761.9,651,521.7,6.97,14.7,176.4076978,257.6621525,28
3538,0,77,906,5,918.5,861,761.9,649.4,521.7,6.97,14.7,177.4768354,257.6621525,28
3540,0,77,906,5,918.5,867.6,761.9,649.4,522.6,6.99,14.7,176.6595289,258.0299786,28
3542,0,77,906,5,918.6,867.6,766.1,649.4,522.6,7.09,14.7,170.3810208,259.8849748,29
3544,0,77,906,5,918.4,867.6,766.1,649.4,522.6,7.44,14.8,161.5044248,267.699115,29
3546,0,77,906,5,918.3,867.5,766.1,649.4,522.5,7.56,14.8,157.3660714,270.0892857,29
3548,0,77,906,5,918.4,867.5,763.1,649.4,522.5,7.73,14.7,150.3391108,273.5493595,29
3550,0,77,906,5,918.6,867.5,763.1,649.6,522.5,7.78,14.7,138.4266263,274.5839637,30
3552,0,77,906,5,918.5,871.3,763.1,649.6,521.5,7.81,14.7,131.9181198,275.2084913,30
3554,0,77,906,5,918.5,871.3,765.1,649.6,521.5,7.95,14.7,128.7356322,278.1609195,30
3556,0,77,906,5,918.1,871.3,765.1,649.7,521.5,8.08,14.6,126.5479876,280.9597523,30
3558,0,77,906,5,917.9,862.1,765.1,649.7,521.6,8.11,14.6,126.8425136,281.613654,30
3560,0,77,906,5,917.8,862.1,763.1,649.7,521.6,7.98,14.4,122.1198157,278.8018433,30
3562,0,77,906,5,917.5,862.1,763.1,649.7,521.6,7.85,14.4,118.6311787,276.0456274,30
3564,0,77,906,5,917.4,862.1,763.1,649.7,521.6,7.79,14.3,115.8213475,274.7918244,30
3566,0,77,906,5,917.2,867.2,762.1,649.7,521.6,7.8,14.3,114.7727273,275,30
3568,0,77,906,5,917.3,867.2,762.1,648,521.6,7.85,14.3,114.0684411,276.0456274,30
3570,0,77,906,5,917.3,867.2,762.1,648,521.9,7.85,14.2,114.0684411,276.0456274,30
3572,0,77,906,5,917.4,866.1,760.5,648,521.9,7.71,14.2,112.8668172,273.1376975,30
3574,0,77,906,5,917.4,866.1,760.5,649.5,521.9,7.54,14.2,114.7845468,269.6879643,30
3576,0,77,906,5,917.3,866.1,760.5,649.5,523.3,7.51,14.3,120.0889548,269.0882135,30
3578,0,77,906,5,917.1,858.9,760.5,649.5,523.3,7.65,14.3,129.2134831,270.7865169,29
3580,0,77,906,5,917.4,858.9,760.5,648.8,523.3,7.63,14.3,132.3859387,270.381451,29
3582,0,77,906,5,917.5,858.9,760.5,648.8,522.4,7.55,14.3,132.7137546,268.7732342,29
3584,0,77,906,5,917.7,866.1,763.1,648.8,522.4,7.32,14.4,130.4824561,264.254386,29
3586,0,77,906,5,917.6,866.1,763.1,648.9,522.4,7.13,14.5,129.776496,259.5529921,29
3588,0,77,906,5,917.5,866.1,763.1,648.9,522.4,7.21,14.5,133.7926033,261.0587382,29
3590,0,77,906,5,917.5,863,760.1,648.9,522.4,7.31,14.6,138.0569759,262.9656684,29
3592,0,77,906,5,917.7,863,760.1,649.1,522.4,7.36,14.6,140.7624633,263.9296188,29
3594,0,77,906,5,917.9,863,760.1,649.1,522.2,7.38,14.6,140.969163,264.3171806,29
3596,0,77,906,5,917.8,864.6,760.1,649.1,522.2,7.46,14.7,139.5864106,265.8788774,29
3598,0,77,906,5,917.8,864.6,765.1,650.2,522.2,7.64,14.7,135.8532934,269.4610778,29
3600,0,77,906,5,917.9,864.6,765.1,650.2,521.1,7.65,14.7,133.7078652,269.6629213,29
3602,0,77,906,5,917.7,866.6,765.1,650.2,521.1,7.54,14.7,128.1575037,267.4591382,29
3604,0,77,906,5,917.6,866.6,763,649.1,521.1,7.32,14.7,121.7105263,263.1578947,29
3606,0,77,906,5,917.1,866.6,763,649.1,521.9,7.19,14.7,118.3924692,260.6806662,29
3608,0,77,906,5,916.7,866.7,763,649.1,521.9,7.38,14.7,121.1453744,263.215859,29
3610,0,77,906,5,916.7,866.7,763,647.9,521.9,7.52,14.7,124.6290801,265.9495549,29
3612,0,77,906,5,916.7,866.7,763,647.9,521.9,7.74,14.7,128.959276,270.361991,29
3614,0,77,906,5,916.3,867.6,763,647.9,521.9,7.75,14.6,130.1886792,270.5660377,29
3616,0,77,906,5,916,867.6,762.9,648.2,521.9,7.68,14.5,127.2522523,268.018018,29
3618,0,77,906,5,915.6,867.6,762.9,648.2,522.1,7.71,14.5,127.5395034,268.6230248,29
3620,0,77,906,5,915.3,863.6,762.9,648.2,522.1,7.79,14.4,128.3118849,270.2498107,29
3622,0,77,906,5,915.3,863.6,761.1,648.2,522.1,7.81,14.4,128.5064443,270.6595906,29
3624,0,77,906,5,915.4,863.6,761.1,648.3,523,7.66,14.4,125.9370315,268.7406297,29
3626,0,77,906,5,915.4,868.7,761.1,648.3,523,7.49,14.4,121.0214656,265.3589933,29
3628,0,77,906,5,915.5,868.7,761.2,648.3,523,7.44,14.4,119.4690265,264.380531,29
3630,0,77,906,5,915.6,868.7,761.2,648.5,523,7.48,14.4,115.3846154,265.1627219,30
3632,0,77,906,5,915.4,862.1,761.2,648.5,523,7.56,14.4,111.6071429,266.7410714,30
3634,0,77,906,5,915.6,862.1,760,648.5,523,7.42,14.4,106.0382916,262.8865979,30
3636,0,77,906,5,915.8,862.1,760,648.6,522.1,7.29,14.4,103.9387309,260.3938731,30
3638,0,77,906,5,915.9,867.7,760,648.6,522.1,7.06,14.4,102.2238164,256.097561,30
3640,0,77,906,5,915.8,867.7,760.1,648.6,522.1,6.96,14.5,104.7008547,254.2735043,30
3642,0,77,906,5,915.8,867.7,760.1,648.6,522.1,7.06,14.7,114.0602582,256.097561,29
3644,0,77,906,5,916,875.3,760.1,648.6,522.2,7.12,14.7,119.9567723,257.204611,29
3646,0,77,906,5,916.3,875.3,761.6,648.6,522.2,7.15,14.8,122.3826715,258.8447653,29
3648,0,77,906,5,916.6,875.3,761.6,648.5,522.2,7.21,14.8,122.9151559,259.9709935,29
3650,0,77,906,5,916.4,873.8,761.6,648.5,523,7.55,14.9,123.7918216,266.5427509,29
3652,0,77,906,5,916.5,873.8,758.6,648.5,523,7.79,14.8,123.7698713,271.3853142,29
3654,0,77,906,5,916.5,873.8,758.6,648.3,523,7.86,14.8,121.0045662,272.8310502,29
3656,0,77,906,5,916.3,876.8,758.6,648.3,522.3,7.83,14.8,118.4510251,272.2095672,29
3658,0,77,906,5,916.2,876.8,762.6,648.3,522.3,7.76,14.8,114.4259819,270.7703927,30
3660,0,77,906,5,916.3,876.8,762.6,649.3,522.3,7.7,14.8,110.5263158,270.6766917,30
3662,0,77,906,5,916.3,867.2,762.6,649.3,522.3,7.67,14.7,104.6511628,270.0675169,30
3664,0,77,906,5,916,867.2,760,649.3,522.3,7.64,14.7,103.2934132,269.4610778,30
3666,0,77,906,5,915.9,867.2,760,647.9,522.3,7.53,14.6,100.2227171,267.2605791,30
3668,0,77,906,5,916,867.2,760,647.9,523,7.42,14.6,98.30633284,265.095729,30
3670,0,77,906,5,916,870.8,762.1,647.9,523,7.46,14.5,98.59675037,265.8788774,30
3672,0,77,906,5,915.6,870.8,762.1,649.4,523,7.64,14.5,101.0479042,270.5838323,30
3674,0,77,906,5,915.7,870.8,762.1,649.4,523.1,7.8,14.4,103.4090909,273.8636364,30
3676,0,77,906,5,915.6,867.7,758.6,649.4,523.1,7.84,14.4,103.7234043,274.6960486,30
3678,0,77,906,5,915.9,867.7,758.6,649.3,523.1,7.81,14.5,102.3502654,274.0712661,30
3680,0,77,906,5,916.2,867.7,758.6,649.3,524.1,7.76,14.5,100.8308157,273.0362538,30
3682,0,77,906,5,916.4,869.7,760,649.3,524.1,7.69,14.5,100.3005259,272.7272727,30
3684,0,77,906,5,916.3,869.7,760,649.1,524.1,7.63,14.4,99.85041137,271.5033657,30
3686,0,77,906,5,916.4,869.7,760,649.1,524.1,7.5,14.5,97.77777778,268.8888889,30
3688,0,77,906,5,916.4,875.3,761.6,649.1,524.1,7.36,14.5,97.87390029,267.228739,30
3690,0,77,906,5,916.1,875.3,761.6,650.5,524.1,7.36,14.5,97.87390029,268.3284457,30
3692,0,77,906,5,916,875.3,761.6,650.5,524.9,7.43,14.5,98.37877671,269.7126013,30
3694,0,77,906,5,916.1,873.7,761.6,650.5,524.9,7.64,14.5,99.9251497,273.9520958,30
3696,0,77,906,5,916.3,873.7,761.7,650.2,524.9,7.82,14.4,101.2898331,276.5553869,30
3698,0,77,906,5,915.9,873.7,761.7,650.2,525.6,7.78,14.4,99.84871407,275.7186082,30
3700,0,77,906,5,915.8,873.8,761.7,650.2,525.6,7.66,14.4,98.95052474,272.113943,30
3702,0,77,906,5,915.7,873.8,763.6,650.3,525.6,7.65,14.4,100,271.9101124,30
3704,0,77,906,5,915.4,873.8,763.6,650.3,525.5,7.77,14.4,108.8435374,273.2426304,29
3706,0,77,906,5,915.4,867.6,763.6,650.3,525.5,7.88,14.3,116.6158537,275.5335366,29
3708,0,77,906,5,915.5,867.6,761,649.1,525.5,7.89,14.3,121.2814645,275.7437071,29
3710,0,77,906,5,915.5,867.6,761,649.1,525.3,7.9,14.3,123.6641221,275.9541985,29
3712,0,77,906,5,915.3,874.7,761,649.1,525.3,7.92,14.3,123.853211,276.3761468,29
